  0.3711897E-06       12.5000
  0.3219263E-06       13.0000
  0.2792269E-06       13.5000
  0.2422166E-06       14.0000
  0.2101231E-06       14.5000
  0.1822548E-06       15.0000
  0.1579881E-06       15.5000
  0.1367846E-06       16.0000
  0.1182485E-06       16.5000
  0.1021739E-06       17.0000
  0.8845797E-07       17.5000
  0.7690298E-07       18.0000
  0.6717457E-07       18.5000
  0.5895842E-07       19.0000
  0.5198512E-07       19.5000
  0.4310040E-07       20.0000
  0.3327938E-07       21.0000
  0.2543571E-07       22.0000
  0.1937710E-07       23.0000
  0.1469427E-07       24.0000
  0.1105170E-07       25.0000
  0.8215562E-08       26.0000
  0.6023550E-08       27.0000
  0.4352918E-08       28.0000
  0.2737839E-08       29.0000
  0.1473513E-08       30.0000
  0.7823945E-09       31.0000
  0.5025463E-09       32.0000
  0.4064710E-09       33.0000
  0.3691907E-09       34.0000
  0.3464503E-09       35.0000
  0.3268490E-09       36.0000
  0.3082910E-09       37.0000
  0.2906415E-09       38.0000
  0.2740294E-09       39.0000
  0.2585579E-09       40.0000
  0.2442834E-09       41.0000
  0.2312322E-09       42.0000
  0.2194140E-09       43.0000
  0.2088316E-09       44.0000
  0.1994861E-09       45.0000
  0.1913799E-09       46.0000
  0.1845184E-09       47.0000
  0.1789098E-09       48.0000
  0.1745653E-09       49.0000
  0.1714986E-09       50.0000
